REGION,PUMA,TAZ,MAZ
1,3307,2487,10090
1,3307,2487,10091
1,3307,2487,10092
1,3307,2500,10093
1,3307,2500,10094
1,3307,2500,10095
1,3307,2500,10096
1,3307,2496,10097
1,3307,2498,10098
1,3307,2497,10099
1,3307,2499,10100
1,3307,2495,10101
1,3307,2493,10102
1,3307,2492,10103
1,3307,2494,10104
1,3307,2489,10105
1,3307,2490,10106
1,3307,2488,10107
1,3307,2491,10108
1,3307,2504,10109
1,3307,2502,10110
1,3307,2501,10111
1,3307,2503,10112
1,3307,2505,10113
1,3307,2505,10114
1,3307,2505,10115
1,3307,2505,10116
1,3307,2507,10117
1,3307,2507,10118
1,3307,2507,10119
1,3307,2507,10120
1,3307,2506,10121
1,3307,2506,10122
1,3307,2506,10123
1,3307,2518,10124
1,3307,2519,10125
1,3307,2516,10126
1,3307,2517,10127
1,3307,2513,10128
1,3307,2514,10129
1,3307,2512,10130
1,3307,2515,10131
1,3307,2511,10132
1,3307,2510,10133
1,3307,2508,10134
1,3307,2509,10135
1,3307,2520,10136
1,3307,2520,10137
1,3307,2520,10138
1,3307,2520,10139
1,3307,2522,10140
1,3307,2523,10141
1,3307,2521,10142
1,3307,2524,10143
1,3307,2527,10144
1,3307,2525,10145
1,3307,2528,10146
1,3307,2526,10147
1,3306,2327,10148
1,3306,2327,10149
1,3306,2327,10150
1,3306,2327,10151
1,3306,2326,10152
1,3306,2326,10153
1,3306,2326,10154
1,3306,2326,10155
1,3306,2326,10156
1,3306,2326,10157
1,3306,2326,10158
1,3306,2326,10159
1,3306,2326,10160
1,3306,2326,10161
1,3306,2326,10162
1,3306,2326,10163
1,3306,2327,10164
1,3306,2327,10165
1,3306,2327,10166
1,3306,2327,10167
1,3306,2327,10168
1,3306,2327,10169
1,3306,2327,10170
1,3306,2327,10171
1,3306,2329,10172
1,3306,2329,10173
1,3306,2329,10174
1,3306,2329,10175
1,3306,2329,10176
1,3306,2329,10177
1,3306,2329,10178
1,3306,2329,10179
1,3306,2328,10180
1,3306,2328,10181
1,3306,2328,10182
1,3306,2328,10183
1,3306,2328,10184
1,3306,2328,10185
1,3306,2328,10186
1,3306,2328,10187
1,3306,2328,10188
1,3306,2328,10189
1,3306,2328,10190
1,3306,2328,10191
1,3306,2328,10192
1,3306,2328,10193
1,3306,2328,10194
1,3306,2328,10195
1,3306,2329,10196
1,3306,2329,10197
1,3306,2329,10198
1,3306,2329,10199
1,3306,2329,10200
1,3306,2329,10201
1,3306,2329,10202
1,3306,2329,10203
1,3306,2331,10204
1,3306,2331,10205
1,3306,2331,10206
1,3306,2331,10207
1,3306,2331,10208
1,3306,2331,10209
1,3306,2331,10210
1,3306,2331,10211
1,3306,2330,10212
1,3306,2330,10213
1,3306,2330,10214
1,3306,2330,10215
1,3306,2330,10216
1,3306,2330,10217
1,3306,2330,10218
1,3306,2330,10219
1,3306,2330,10220
1,3306,2330,10221
1,3306,2330,10222
1,3306,2330,10223
1,3306,2330,10224
1,3306,2330,10225
1,3306,2330,10226
1,3306,2330,10227
1,3306,2331,10228
1,3306,2331,10229
1,3306,2331,10230
1,3306,2331,10231
1,3306,2331,10232
1,3306,2331,10233
1,3306,2331,10234
1,3306,2331,10235
1,3306,2352,10236
1,3306,2352,10237
1,3306,2352,10238
1,3306,2352,10239
1,3306,2351,10240
1,3306,2351,10241
1,3306,2351,10242
1,3306,2351,10243
1,3306,2350,10244
1,3306,2350,10245
1,3306,2350,10246
1,3306,2350,10247
1,3306,2350,10248
1,3306,2350,10249
1,3306,2350,10250
1,3306,2350,10251
1,3306,2350,10252
1,3306,2350,10253
1,3306,2350,10254
1,3306,2350,10255
1,3306,2351,10256
1,3306,2351,10257
1,3306,2351,10258
1,3306,2351,10259
1,3306,2351,10260
1,3306,2351,10261
1,3306,2351,10262
1,3306,2351,10263
1,3306,2352,10264
1,3306,2352,10265
1,3306,2352,10266
1,3306,2352,10267
1,3306,2352,10268
1,3306,2352,10269
1,3306,2352,10270
1,3306,2352,10271
1,3306,2355,10272
1,3306,2355,10273
1,3306,2355,10274
1,3306,2355,10275
1,3306,2355,10276
1,3306,2355,10277
1,3306,2355,10278
1,3306,2355,10279
1,3306,2354,10280
1,3306,2354,10281
1,3306,2354,10282
1,3306,2354,10283
1,3306,2354,10284
1,3306,2354,10285
1,3306,2354,10286
1,3306,2354,10287
1,3306,2353,10288
1,3306,2353,10289
1,3306,2353,10290
1,3306,2353,10291
1,3306,2353,10292
1,3306,2353,10293
1,3306,2353,10294
1,3306,2353,10295
1,3306,2353,10296
1,3306,2353,10297
1,3306,2353,10298
1,3306,2353,10299
1,3306,2353,10300
1,3306,2353,10301
1,3306,2353,10302
1,3306,2353,10303
1,3306,2354,10304
1,3306,2354,10305
1,3306,2354,10306
1,3306,2354,10307
1,3306,2354,10308
1,3306,2354,10309
1,3306,2354,10310
1,3306,2354,10311
1,3306,2355,10312
1,3306,2355,10313
1,3306,2355,10314
1,3306,2355,10315
1,3306,2355,10316
1,3306,2355,10317
1,3306,2355,10318
1,3306,2355,10319
1,3306,2358,10320
1,3306,2358,10321
1,3306,2358,10322
1,3306,2358,10323
1,3306,2358,10324
1,3306,2358,10325
1,3306,2358,10326
1,3306,2358,10327
1,3306,2357,10328
1,3306,2357,10329
1,3306,2357,10330
1,3306,2357,10331
1,3306,2357,10332
1,3306,2357,10333
1,3306,2357,10334
1,3306,2357,10335
1,3306,2356,10336
1,3306,2356,10337
1,3306,2356,10338
1,3306,2356,10339
1,3306,2356,10340
1,3306,2356,10341
1,3306,2356,10342
1,3306,2356,10343
1,3306,2356,10344
1,3306,2356,10345
1,3306,2356,10346
1,3306,2356,10347
1,3306,2356,10348
1,3306,2356,10349
1,3306,2356,10350
1,3306,2356,10351
1,3306,2357,10352
1,3306,2357,10353
1,3306,2357,10354
1,3306,2357,10355
1,3306,2357,10356
1,3306,2357,10357
1,3306,2357,10358
1,3306,2357,10359
1,3306,2358,10360
1,3306,2358,10361
1,3306,2358,10362
1,3306,2358,10363
1,3306,2358,10364
1,3306,2358,10365
1,3306,2358,10366
1,3306,2358,10367
1,3307,2396,10368
1,3307,2396,10369
1,3307,2396,10370
1,3307,2396,10371
1,3307,2396,10372
1,3307,2396,10373
1,3307,2395,10374
1,3307,2395,10375
1,3307,2395,10376
1,3307,2395,10377
1,3307,2395,10378
1,3307,2395,10379
1,3307,2395,10380
1,3307,2395,10381
1,3307,2395,10382
1,3307,2395,10383
1,3307,2395,10384
1,3307,2395,10385
1,3307,2395,10386
1,3307,2395,10387
1,3307,2395,10388
1,3307,2395,10389
1,3307,2395,10390
1,3307,2395,10391
1,3307,2396,10392
1,3307,2396,10393
1,3307,2396,10394
1,3307,2396,10395
1,3307,2396,10396
1,3307,2396,10397
1,3307,2396,10398
1,3307,2396,10399
1,3307,2396,10400
1,3307,2396,10401
1,3307,2396,10402
1,3307,2396,10403
1,3307,2396,10404
1,3307,2396,10405
1,3307,2396,10406
1,3307,2396,10407
1,3307,2396,10408
1,3307,2396,10409
1,3307,2396,10410
1,3307,2396,10411
1,3307,2396,10412
1,3307,2396,10413
1,3307,2396,10414
1,3307,2396,10415
1,3307,2395,10416
1,3307,2395,10417
1,3307,2395,10418
1,3307,2395,10419
1,3307,2395,10420
1,3307,2395,10421
1,3307,2395,10422
1,3307,2395,10423
1,3307,2395,10424
1,3307,2395,10425
1,3307,2395,10426
1,3307,2395,10427
1,3307,2397,10428
1,3307,2397,10429
1,3307,2397,10430
1,3307,2397,10431
1,3307,2397,10432
1,3307,2397,10433
1,3307,2397,10434
1,3307,2397,10435
1,3307,2397,10436
1,3307,2397,10437
1,3307,2397,10438
1,3307,2397,10439
1,3307,2398,10440
1,3307,2398,10441
1,3307,2398,10442
1,3307,2398,10443
1,3307,2398,10444
1,3307,2398,10445
1,3307,2398,10446
1,3307,2398,10447
1,3307,2398,10448
1,3307,2398,10449
1,3307,2398,10450
1,3307,2398,10451
1,3307,2398,10452
1,3307,2398,10453
1,3307,2398,10454
1,3307,2398,10455
1,3307,2398,10456
1,3307,2398,10457
1,3307,2398,10458
1,3307,2398,10459
1,3307,2398,10460
1,3307,2398,10461
1,3307,2398,10462
1,3307,2398,10463
1,3307,2397,10464
1,3307,2397,10465
1,3307,2397,10466
1,3307,2397,10467
1,3307,2397,10468
1,3307,2397,10469
1,3307,2397,10470
1,3307,2397,10471
1,3307,2397,10472
1,3307,2397,10473
1,3307,2397,10474
1,3307,2397,10475
1,3307,2397,10476
1,3307,2397,10477
1,3307,2397,10478
1,3307,2397,10479
1,3307,2397,10480
1,3307,2397,10481
1,3307,2397,10482
1,3307,2397,10483
1,3307,2397,10484
1,3307,2397,10485
1,3307,2397,10486
1,3307,2397,10487
1,3307,2398,10488
1,3307,2398,10489
1,3307,2398,10490
1,3307,2398,10491
1,3307,2398,10492
1,3307,2398,10493
1,3307,2398,10494
1,3307,2398,10495
1,3307,2398,10496
1,3307,2398,10497
1,3307,2398,10498
1,3307,2398,10499
1,3307,2469,10500
1,3307,2469,10501
1,3307,2469,10502
1,3307,2469,10503
1,3307,2469,10504
1,3307,2468,10505
1,3307,2468,10506
1,3307,2468,10507
1,3307,2468,10508
1,3307,2468,10509
1,3307,2468,10510
1,3307,2468,10511
1,3307,2468,10512
1,3307,2468,10513
1,3307,2468,10514
1,3307,2468,10515
1,3307,2468,10516
1,3307,2469,10517
1,3307,2469,10518
1,3307,2469,10519
1,3307,2469,10520
1,3307,2469,10521
1,3307,2469,10522
1,3307,2469,10523
1,3307,2469,10524
1,3307,2469,10525
1,3307,2469,10526
1,3307,2474,10527
1,3307,2474,10528
1,3307,2474,10529
1,3307,2474,10530
1,3307,2474,10531
1,3307,2474,10532
1,3307,2474,10533
1,3307,2474,10534
1,3307,2474,10535
1,3307,2474,10536
1,3307,2473,10537
1,3307,2473,10538
1,3307,2473,10539
1,3307,2473,10540
1,3307,2472,10541
1,3307,2472,10542
1,3307,2472,10543
1,3307,2472,10544
1,3307,2471,10545
1,3307,2471,10546
1,3307,2471,10547
1,3307,2471,10548
1,3307,2470,10549
1,3307,2470,10550
1,3307,2470,10551
1,3307,2470,10552
1,3307,2474,10553
1,3307,2474,10554
1,3307,2474,10555
1,3307,2474,10556
1,3307,2474,10557
1,3307,2474,10558
1,3307,2474,10559
1,3307,2474,10560
1,3307,2474,10561
1,3307,2474,10562
1,3307,2476,10563
1,3307,2476,10564
1,3307,2476,10565
1,3307,2476,10566
1,3307,2476,10567
1,3307,2476,10568
1,3307,2476,10569
1,3307,2476,10570
1,3307,2476,10571
1,3307,2476,10572
1,3307,2475,10573
1,3307,2475,10574
1,3307,2475,10575
1,3307,2475,10576
1,3307,2475,10577
1,3307,2475,10578
1,3307,2475,10579
1,3307,2475,10580
1,3307,2475,10581
1,3307,2475,10582
1,3307,2475,10583
1,3307,2475,10584
1,3307,2475,10585
1,3307,2475,10586
1,3307,2475,10587
1,3307,2475,10588
1,3307,2476,10589
1,3307,2476,10590
1,3307,2476,10591
1,3307,2476,10592
1,3307,2476,10593
1,3307,2476,10594
1,3307,2476,10595
1,3307,2476,10596
1,3307,2476,10597
1,3307,2476,10598
1,3601,2597,10599
1,3601,2597,10600
1,3601,2597,10601
1,3601,2597,10602
1,3601,2597,10603
1,3601,2597,10604
1,3601,2597,10605
1,3601,2597,10606
1,3601,2597,10607
1,3601,2597,10608
1,3601,2597,10609
1,3601,2597,10610
1,3601,2596,10611
1,3601,2596,10612
1,3601,2596,10613
1,3601,2596,10614
1,3601,2596,10615
1,3601,2596,10616
1,3601,2596,10617
1,3601,2596,10618
1,3601,2596,10619
1,3601,2596,10620
1,3601,2596,10621
1,3601,2596,10622
1,3601,2596,10623
1,3601,2596,10624
1,3601,2596,10625
1,3601,2596,10626
1,3601,2596,10627
1,3601,2596,10628
1,3601,2596,10629
1,3601,2596,10630
1,3601,2596,10631
1,3601,2596,10632
1,3601,2596,10633
1,3601,2596,10634
1,3601,2597,10635
1,3601,2597,10636
1,3601,2597,10637
1,3601,2597,10638
1,3601,2597,10639
1,3601,2597,10640
1,3601,2597,10641
1,3601,2597,10642
1,3601,2597,10643
1,3601,2597,10644
1,3601,2597,10645
1,3601,2597,10646
1,3601,2597,10647
1,3601,2597,10648
1,3601,2597,10649
1,3601,2597,10650
1,3601,2597,10651
1,3601,2597,10652
1,3601,2597,10653
1,3601,2597,10654
1,3601,2597,10655
1,3601,2597,10656
1,3601,2597,10657
1,3601,2597,10658
1,3601,2596,10659
1,3601,2596,10660
1,3601,2596,10661
1,3601,2596,10662
1,3601,2596,10663
1,3601,2596,10664
1,3601,2596,10665
1,3601,2596,10666
1,3601,2596,10667
1,3601,2596,10668
1,3601,2596,10669
1,3601,2596,10670
1,3601,2598,10671
1,3601,2598,10672
1,3601,2598,10673
1,3601,2598,10674
1,3601,2598,10675
1,3601,2598,10676
1,3601,2598,10677
1,3601,2598,10678
1,3601,2598,10679
1,3601,2598,10680
1,3601,2598,10681
1,3601,2598,10682
1,3601,2599,10683
1,3601,2599,10684
1,3601,2599,10685
1,3601,2599,10686
1,3601,2599,10687
1,3601,2599,10688
1,3601,2599,10689
1,3601,2599,10690
1,3601,2599,10691
1,3601,2599,10692
1,3601,2599,10693
1,3601,2599,10694
1,3601,2599,10695
1,3601,2599,10696
1,3601,2599,10697
1,3601,2599,10698
1,3601,2599,10699
1,3601,2599,10700
1,3601,2599,10701
1,3601,2599,10702
1,3601,2599,10703
1,3601,2599,10704
1,3601,2599,10705
1,3601,2599,10706
1,3601,2598,10707
1,3601,2598,10708
1,3601,2598,10709
1,3601,2598,10710
1,3601,2598,10711
1,3601,2598,10712
1,3601,2598,10713
1,3601,2598,10714
1,3601,2598,10715
1,3601,2598,10716
1,3601,2598,10717
1,3601,2598,10718
1,3601,2598,10719
1,3601,2598,10720
1,3601,2598,10721
1,3601,2598,10722
1,3601,2598,10723
1,3601,2598,10724
1,3601,2598,10725
1,3601,2598,10726
1,3601,2598,10727
1,3601,2598,10728
1,3601,2598,10729
1,3601,2598,10730
1,3601,2599,10731
1,3601,2599,10732
1,3601,2599,10733
1,3601,2599,10734
1,3601,2599,10735
1,3601,2599,10736
1,3601,2599,10737
1,3601,2599,10738
1,3601,2599,10739
1,3601,2599,10740
1,3601,2599,10741
1,3601,2599,10742
1,3601,2613,10743
1,3601,2613,10744
1,3601,2613,10745
1,3601,2613,10746
1,3601,2613,10747
1,3601,2613,10748
1,3601,2613,10749
1,3601,2613,10750
1,3601,2613,10751
1,3601,2613,10752
1,3601,2613,10753
1,3601,2613,10754
1,3601,2612,10755
1,3601,2612,10756
1,3601,2612,10757
1,3601,2612,10758
1,3601,2612,10759
1,3601,2612,10760
1,3601,2612,10761
1,3601,2612,10762
1,3601,2612,10763
1,3601,2612,10764
1,3601,2612,10765
1,3601,2612,10766
1,3601,2612,10767
1,3601,2612,10768
1,3601,2612,10769
1,3601,2612,10770
1,3601,2612,10771
1,3601,2612,10772
1,3601,2612,10773
1,3601,2612,10774
1,3601,2612,10775
1,3601,2612,10776
1,3601,2612,10777
1,3601,2612,10778
1,3601,2613,10779
1,3601,2613,10780
1,3601,2613,10781
1,3601,2613,10782
1,3601,2613,10783
1,3601,2613,10784
1,3601,2613,10785
1,3601,2613,10786
1,3601,2613,10787
1,3601,2613,10788
1,3601,2613,10789
1,3601,2613,10790
1,3601,2613,10791
1,3601,2613,10792
1,3601,2613,10793
1,3601,2613,10794
1,3601,2613,10795
1,3601,2613,10796
1,3601,2613,10797
1,3601,2613,10798
1,3601,2613,10799
1,3601,2613,10800
1,3601,2613,10801
1,3601,2613,10802
1,3601,2612,10803
1,3601,2612,10804
1,3601,2612,10805
1,3601,2612,10806
1,3601,2612,10807
1,3601,2612,10808
1,3601,2612,10809
1,3601,2612,10810
1,3601,2612,10811
1,3601,2612,10812
1,3601,2612,10813
1,3601,2612,10814
1,3601,2614,10815
1,3601,2614,10816
1,3601,2614,10817
1,3601,2614,10818
1,3601,2614,10819
1,3601,2614,10820
1,3601,2614,10821
1,3601,2614,10822
1,3601,2614,10823
1,3601,2614,10824
1,3601,2614,10825
1,3601,2614,10826
1,3601,2615,10827
1,3601,2615,10828
1,3601,2615,10829
1,3601,2615,10830
1,3601,2615,10831
1,3601,2615,10832
1,3601,2615,10833
1,3601,2615,10834
1,3601,2615,10835
1,3601,2615,10836
1,3601,2615,10837
1,3601,2615,10838
1,3601,2615,10839
1,3601,2615,10840
1,3601,2615,10841
1,3601,2615,10842
1,3601,2615,10843
1,3601,2615,10844
1,3601,2615,10845
1,3601,2615,10846
1,3601,2615,10847
1,3601,2615,10848
1,3601,2615,10849
1,3601,2615,10850
1,3601,2614,10851
1,3601,2614,10852
1,3601,2614,10853
1,3601,2614,10854
1,3601,2614,10855
1,3601,2614,10856
1,3601,2614,10857
1,3601,2614,10858
1,3601,2614,10859
1,3601,2614,10860
1,3601,2614,10861
1,3601,2614,10862
1,3601,2614,10863
1,3601,2614,10864
1,3601,2614,10865
1,3601,2614,10866
1,3601,2614,10867
1,3601,2614,10868
1,3601,2614,10869
1,3601,2614,10870
1,3601,2614,10871
1,3601,2614,10872
1,3601,2614,10873
1,3601,2614,10874
1,3601,2615,10875
1,3601,2615,10876
1,3601,2615,10877
1,3601,2615,10878
1,3601,2615,10879
1,3601,2615,10880
1,3601,2615,10881
1,3601,2615,10882
1,3601,2615,10883
1,3601,2615,10884
1,3601,2615,10885
1,3601,2615,10886
1,3601,2636,10887
1,3601,2636,10888
1,3601,2636,10889
1,3601,2636,10890
1,3601,2636,10891
1,3601,2636,10892
1,3601,2636,10893
1,3601,2636,10894
1,3601,2637,10895
1,3601,2637,10896
1,3601,2637,10897
1,3601,2637,10898
1,3601,2637,10899
1,3601,2637,10900
1,3601,2637,10901
1,3601,2637,10902
1,3601,2638,10903
1,3601,2638,10904
1,3601,2638,10905
1,3601,2638,10906
1,3601,2638,10907
1,3601,2638,10908
1,3601,2638,10909
1,3601,2638,10910
1,3601,2638,10911
1,3601,2638,10912
1,3601,2638,10913
1,3601,2638,10914
1,3601,2638,10915
1,3601,2638,10916
1,3601,2638,10917
1,3601,2638,10918
1,3601,2637,10919
1,3601,2637,10920
1,3601,2637,10921
1,3601,2637,10922
1,3601,2637,10923
1,3601,2637,10924
1,3601,2637,10925
1,3601,2637,10926
1,3601,2636,10927
1,3601,2636,10928
1,3601,2636,10929
1,3601,2636,10930
1,3601,2636,10931
1,3601,2636,10932
1,3601,2636,10933
1,3601,2636,10934
1,3601,2639,10935
1,3601,2639,10936
1,3601,2639,10937
1,3601,2639,10938
1,3601,2639,10939
1,3601,2639,10940
1,3601,2639,10941
1,3601,2639,10942
1,3601,2641,10943
1,3601,2641,10944
1,3601,2641,10945
1,3601,2641,10946
1,3601,2641,10947
1,3601,2641,10948
1,3601,2641,10949
1,3601,2641,10950
1,3601,2640,10951
1,3601,2640,10952
1,3601,2640,10953
1,3601,2640,10954
1,3601,2640,10955
1,3601,2640,10956
1,3601,2640,10957
1,3601,2640,10958
1,3601,2640,10959
1,3601,2640,10960
1,3601,2640,10961
1,3601,2640,10962
1,3601,2640,10963
1,3601,2640,10964
1,3601,2640,10965
1,3601,2640,10966
1,3601,2641,10967
1,3601,2641,10968
1,3601,2641,10969
1,3601,2641,10970
1,3601,2641,10971
1,3601,2641,10972
1,3601,2641,10973
1,3601,2641,10974
1,3601,2639,10975
1,3601,2639,10976
1,3601,2639,10977
1,3601,2639,10978
1,3601,2639,10979
1,3601,2639,10980
1,3601,2639,10981
1,3601,2639,10982
1,3601,2644,10983
1,3601,2644,10984
1,3601,2644,10985
1,3601,2644,10986
1,3601,2644,10987
1,3601,2644,10988
1,3601,2644,10989
1,3601,2644,10990
1,3601,2643,10991
1,3601,2643,10992
1,3601,2643,10993
1,3601,2643,10994
1,3601,2643,10995
1,3601,2643,10996
1,3601,2643,10997
1,3601,2643,10998
1,3601,2642,10999
1,3601,2642,11000
1,3601,2642,11001
1,3601,2642,11002
1,3601,2642,11003
1,3601,2642,11004
1,3601,2642,11005
1,3601,2642,11006
1,3601,2642,11007
1,3601,2642,11008
1,3601,2642,11009
1,3601,2642,11010
1,3601,2642,11011
1,3601,2642,11012
1,3601,2642,11013
1,3601,2642,11014
1,3601,2643,11015
1,3601,2643,11016
1,3601,2643,11017
1,3601,2643,11018
1,3601,2643,11019
1,3601,2643,11020
1,3601,2643,11021
1,3601,2643,11022
1,3601,2644,11023
1,3601,2644,11024
1,3601,2644,11025
1,3601,2644,11026
1,3601,2644,11027
1,3601,2644,11028
1,3601,2644,11029
1,3601,2644,11030
1,3602,2690,11031
1,3602,2690,11032
1,3602,2690,11033
1,3602,2690,11034
1,3602,2690,11035
1,3602,2690,11036
1,3602,2690,11037
1,3602,2690,11038
1,3602,2686,11039
1,3602,2686,11040
1,3602,2686,11041
1,3602,2686,11042
1,3602,2688,11043
1,3602,2688,11044
1,3602,2688,11045
1,3602,2688,11046
1,3602,2680,11047
1,3602,2680,11048
1,3602,2680,11049
1,3602,2680,11050
1,3602,2679,11051
1,3602,2679,11052
1,3602,2679,11053
1,3602,2679,11054
1,3602,2681,11055
1,3602,2681,11056
1,3602,2681,11057
1,3602,2681,11058
1,3602,2682,11059
1,3602,2684,11060
1,3602,2683,11061
1,3602,2685,11062
1,3602,2687,11063
1,3602,2687,11064
1,3602,2687,11065
1,3602,2687,11066
1,3602,2689,11067
1,3602,2689,11068
1,3602,2689,11069
1,3602,2689,11070
1,3602,2690,11071
1,3602,2690,11072
1,3602,2690,11073
1,3602,2690,11074
1,3602,2690,11075
1,3602,2690,11076
1,3602,2690,11077
1,3602,2690,11078
1,3602,2694,11079
1,3602,2694,11080
1,3602,2694,11081
1,3602,2694,11082
1,3602,2694,11083
1,3602,2694,11084
1,3602,2694,11085
1,3602,2694,11086
1,3602,2693,11087
1,3602,2693,11088
1,3602,2693,11089
1,3602,2693,11090
1,3602,2693,11091
1,3602,2693,11092
1,3602,2693,11093
1,3602,2693,11094
1,3602,2692,11095
1,3602,2692,11096
1,3602,2692,11097
1,3602,2692,11098
1,3602,2692,11099
1,3602,2692,11100
1,3602,2692,11101
1,3602,2692,11102
1,3602,2692,11103
1,3602,2692,11104
1,3602,2692,11105
1,3602,2692,11106
1,3602,2692,11107
1,3602,2692,11108
1,3602,2692,11109
1,3602,2692,11110
1,3602,2693,11111
1,3602,2693,11112
1,3602,2693,11113
1,3602,2693,11114
1,3602,2693,11115
1,3602,2693,11116
1,3602,2693,11117
1,3602,2693,11118
1,3602,2694,11119
1,3602,2694,11120
1,3602,2694,11121
1,3602,2694,11122
1,3602,2694,11123
1,3602,2694,11124
1,3602,2694,11125
1,3602,2694,11126
1,3602,2701,11127
1,3602,2701,11128
1,3602,2701,11129
1,3602,2701,11130
1,3602,2701,11131
1,3602,2701,11132
1,3602,2701,11133
1,3602,2701,11134
1,3602,2700,11135
1,3602,2700,11136
1,3602,2700,11137
1,3602,2700,11138
1,3602,2700,11139
1,3602,2700,11140
1,3602,2700,11141
1,3602,2700,11142
1,3602,2696,11143
1,3602,2696,11144
1,3602,2696,11145
1,3602,2696,11146
1,3602,2698,11147
1,3602,2698,11148
1,3602,2698,11149
1,3602,2698,11150
1,3602,2699,11151
1,3602,2699,11152
1,3602,2699,11153
1,3602,2699,11154
1,3602,2697,11155
1,3602,2697,11156
1,3602,2697,11157
1,3602,2697,11158
1,3602,2700,11159
1,3602,2700,11160
1,3602,2700,11161
1,3602,2700,11162
1,3602,2700,11163
1,3602,2700,11164
1,3602,2700,11165
1,3602,2700,11166
1,3602,2701,11167
1,3602,2701,11168
1,3602,2701,11169
1,3602,2701,11170
1,3602,2701,11171
1,3602,2701,11172
1,3602,2701,11173
1,3602,2701,11174
1,3602,2691,11175
1,3602,2691,11176
1,3602,2691,11177
1,3602,2691,11178
1,3602,2691,11179
1,3602,2691,11180
1,3602,2691,11181
1,3602,2691,11182
1,3602,2691,11183
1,3602,2691,11184
1,3602,2691,11185
1,3602,2691,11186
1,3602,2691,11187
1,3602,2691,11188
1,3602,2691,11189
1,3602,2691,11190
1,3602,2695,11191
1,3602,2695,11192
1,3602,2695,11193
1,3602,2695,11194
1,3602,2695,11195
1,3602,2695,11196
1,3602,2695,11197
1,3602,2695,11198
1,3602,2695,11199
1,3602,2695,11200
1,3602,2695,11201
1,3602,2695,11202
1,3602,2695,11203
1,3602,2695,11204
1,3602,2695,11205
1,3602,2695,11206
1,3602,2702,11207
1,3602,2702,11208
1,3602,2702,11209
1,3602,2702,11210
1,3602,2702,11211
1,3602,2702,11212
1,3602,2702,11213
1,3602,2702,11214
1,3602,2702,11215
1,3602,2702,11216
1,3602,2702,11217
1,3602,2702,11218
1,3602,2702,11219
1,3602,2702,11220
1,3602,2702,11221
1,3602,2702,11222
1,3601,2593,11223
1,3601,2593,11224
1,3601,2593,11225
1,3601,2593,11226
1,3601,2593,11227
1,3601,2593,11228
1,3601,2593,11229
1,3601,2593,11230
1,3601,2593,11231
1,3601,2593,11232
1,3601,2593,11233
1,3601,2593,11234
1,3601,2592,11235
1,3601,2592,11236
1,3601,2592,11237
1,3601,2592,11238
1,3601,2592,11239
1,3601,2592,11240
1,3601,2592,11241
1,3601,2592,11242
1,3601,2592,11243
1,3601,2592,11244
1,3601,2592,11245
1,3601,2592,11246
1,3601,2592,11247
1,3601,2592,11248
1,3601,2592,11249
1,3601,2592,11250
1,3601,2592,11251
1,3601,2592,11252
1,3601,2592,11253
1,3601,2592,11254
1,3601,2592,11255
1,3601,2592,11256
1,3601,2592,11257
1,3601,2592,11258
1,3601,2593,11259
1,3601,2593,11260
1,3601,2593,11261
1,3601,2593,11262
1,3601,2593,11263
1,3601,2593,11264
1,3601,2593,11265
1,3601,2593,11266
1,3601,2593,11267
1,3601,2593,11268
1,3601,2593,11269
1,3601,2593,11270
1,3601,2593,11271
1,3601,2593,11272
1,3601,2593,11273
1,3601,2593,11274
1,3601,2593,11275
1,3601,2593,11276
1,3601,2593,11277
1,3601,2593,11278
1,3601,2593,11279
1,3601,2593,11280
1,3601,2593,11281
1,3601,2593,11282
1,3601,2592,11283
1,3601,2592,11284
1,3601,2592,11285
1,3601,2592,11286
1,3601,2592,11287
1,3601,2592,11288
1,3601,2592,11289
1,3601,2592,11290
1,3601,2592,11291
1,3601,2592,11292
1,3601,2592,11293
1,3601,2592,11294
1,3601,2594,11295
1,3601,2594,11296
1,3601,2594,11297
1,3601,2594,11298
1,3601,2594,11299
1,3601,2594,11300
1,3601,2594,11301
1,3601,2594,11302
1,3601,2594,11303
1,3601,2594,11304
1,3601,2594,11305
1,3601,2594,11306
1,3601,2595,11307
1,3601,2595,11308
1,3601,2595,11309
1,3601,2595,11310
1,3601,2595,11311
1,3601,2595,11312
1,3601,2595,11313
1,3601,2595,11314
1,3601,2595,11315
1,3601,2595,11316
1,3601,2595,11317
1,3601,2595,11318
1,3601,2595,11319
1,3601,2595,11320
1,3601,2595,11321
1,3601,2595,11322
1,3601,2595,11323
1,3601,2595,11324
1,3601,2595,11325
1,3601,2595,11326
1,3601,2595,11327
1,3601,2595,11328
1,3601,2595,11329
1,3601,2595,11330
1,3601,2594,11331
1,3601,2594,11332
1,3601,2594,11333
1,3601,2594,11334
1,3601,2594,11335
1,3601,2594,11336
1,3601,2594,11337
1,3601,2594,11338
1,3601,2594,11339
1,3601,2594,11340
1,3601,2594,11341
1,3601,2594,11342
1,3601,2594,11343
1,3601,2594,11344
1,3601,2594,11345
1,3601,2594,11346
1,3601,2594,11347
1,3601,2594,11348
1,3601,2594,11349
1,3601,2594,11350
1,3601,2594,11351
1,3601,2594,11352
1,3601,2594,11353
1,3601,2594,11354
1,3601,2595,11355
1,3601,2595,11356
1,3601,2595,11357
1,3601,2595,11358
1,3601,2595,11359
1,3601,2595,11360
